round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
31,0.147583,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
32,0.167107,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
33,0.352715,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
34,0.572003,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
35,0.856606,0.677253,0.677253,0.677253,0.677253,0.166628,0.200232,0.136436,0.987739,0.677253,0.802308
36,1.662021,0.011592,0.011592,0.011592,0.011592,0.166935,0.168332,0.003857,0.993533,0.011592,0.019783
37,1.443613,0.011735,0.011735,0.011735,0.011735,0.166936,0.168364,0.003904,0.99354,0.011735,0.020063
38,1.422683,0.059143,0.059143,0.059143,0.059143,0.166866,0.173479,0.018812,0.99307,0.059143,0.108829
39,1.401842,0.066816,0.066816,0.066816,0.066816,0.166819,0.172539,0.021098,0.992799,0.066816,0.122476
40,1.570456,0.047041,0.047041,0.047041,0.047041,0.166924,0.173666,0.015136,0.993411,0.047041,0.086915
41,1.541463,0.064134,0.064134,0.064134,0.064134,0.166825,0.172529,0.020303,0.992835,0.064134,0.117735
42,1.755606,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
43,1.69056,0.001606,0.001606,0.001606,0.001606,0.166934,0.166667,0.000534,0.993542,0.001606,9e-06
44,1.700069,0.001622,0.001622,0.001622,0.001622,0.166934,0.16667,0.00054,0.993542,0.001622,4.2e-05
45,1.60207,0.001804,0.001804,0.001804,0.001804,0.166934,0.1667,0.000601,0.993542,0.001804,0.000404
46,1.517916,0.008432,0.008432,0.008432,0.008432,0.166935,0.16781,0.002813,0.993539,0.008432,0.013569
47,1.560286,0.012291,0.012291,0.012291,0.012291,0.166937,0.168457,0.004087,0.99354,0.012291,0.021151
48,1.591517,0.013391,0.013391,0.013391,0.013391,0.166936,0.168637,0.004448,0.993536,0.013391,0.023303
49,1.565841,0.010549,0.010549,0.010549,0.010549,0.166936,0.168165,0.003513,0.99354,0.010549,0.017736
50,1.556667,0.020928,0.020928,0.020928,0.020928,0.166937,0.169881,0.006904,0.993529,0.020928,0.037917
51,1.485751,0.023386,0.023386,0.023386,0.023386,0.166938,0.170289,0.007697,0.993528,0.023386,0.042636
52,1.391943,0.069365,0.069365,0.069365,0.069365,0.166847,0.173854,0.021852,0.992952,0.069365,0.126941
53,1.56047,0.049331,0.049331,0.049331,0.049331,0.166923,0.173986,0.015839,0.993405,0.049331,0.091096
54,1.521212,0.033827,0.033827,0.033827,0.033827,0.166937,0.171966,0.011023,0.993511,0.033827,0.062429
55,1.466611,0.052479,0.052479,0.052479,0.052479,0.166917,0.174249,0.016799,0.993363,0.052479,0.096815
56,1.381836,0.055435,0.055435,0.055435,0.055435,0.166905,0.174283,0.017695,0.993291,0.055435,0.102157
57,1.337331,0.071586,0.071586,0.071586,0.071586,0.166824,0.173127,0.022504,0.992821,0.071586,0.130842
58,1.405686,0.065135,0.065135,0.065135,0.065135,0.16687,0.174281,0.020601,0.993084,0.065135,0.119479
59,1.30924,0.070792,0.070792,0.070792,0.070792,0.166849,0.174056,0.022271,0.992959,0.070792,0.129438
60,1.391643,0.057327,0.057327,0.057327,0.057327,0.166898,0.174321,0.018266,0.993252,0.057327,0.105561
