round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
91,0.943394,0.699896,0.699896,0.699896,0.699896,0.090465,0.136282,0.075081,0.987655,0.699896,0.819145
92,1.223471,0.417117,0.417117,0.417117,0.417117,0.09034,0.114396,0.053712,0.986509,0.417117,0.586176
93,1.296982,0.559321,0.559321,0.559321,0.559321,0.090292,0.117147,0.065388,0.985943,0.559321,0.713635
94,1.412668,0.438184,0.438184,0.438184,0.438184,0.090321,0.110595,0.055585,0.986307,0.438184,0.606658
95,1.46107,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
96,1.211477,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
97,1.046263,0.979422,0.979422,0.979422,0.979422,0.090264,0.089668,0.089965,0.985934,0.979422,0.982667
98,1.010893,0.307812,0.307812,0.307812,0.307812,0.090362,0.071525,0.043195,0.984635,0.307812,0.4671
99,1.048587,0.233878,0.233878,0.233878,0.233878,0.090186,0.064756,0.034786,0.982949,0.233878,0.375705
100,1.067542,0.040191,0.040191,0.040191,0.040191,0.088778,0.070062,0.007114,0.967094,0.040191,0.072512
101,1.191107,0.001649,0.001649,0.001649,0.001649,0.000216,0.080772,0.000431,7e-06,0.001649,1.5e-05
102,1.399931,0.000137,0.000137,0.000137,0.000137,0.088248,0.090909,2.5e-05,0.963775,0.000137,2e-06
103,1.344878,0.037653,0.037653,0.037653,0.037653,0.090391,0.065296,0.006643,0.987224,0.037653,0.072366
104,1.430404,0.005891,0.005891,0.005891,0.005891,0.090892,0.091436,0.001073,0.992656,0.005891,0.011442
105,1.313516,0.000364,0.000364,0.000364,0.000364,0.090817,0.09093,6.7e-05,0.991838,0.000364,0.000455
106,1.533736,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
107,1.482985,0.000219,0.000219,0.000219,0.000219,0.090294,0.090917,4e-05,0.986128,0.000219,0.000165
108,1.426903,0.07491,0.07491,0.07491,0.07491,0.089744,0.097755,0.012748,0.980103,0.07491,0.138946
109,1.39924,0.079399,0.079399,0.079399,0.079399,0.089766,0.098166,0.013455,0.980351,0.079399,0.146666
110,1.197909,0.460792,0.460792,0.460792,0.460792,0.090195,0.094152,0.057503,0.98504,0.460792,0.627799
111,1.298417,0.352712,0.352712,0.352712,0.352712,0.090225,0.084257,0.047574,0.985392,0.352712,0.519396
112,1.521801,0.182676,0.182676,0.182676,0.182676,0.089852,0.072491,0.028207,0.981337,0.182676,0.307896
113,1.150967,0.508778,0.508778,0.508778,0.508778,0.090125,0.098545,0.061436,0.984251,0.508778,0.670737
114,1.209096,0.447615,0.447615,0.447615,0.447615,0.090182,0.092946,0.056369,0.9849,0.447615,0.615426
115,1.415335,0.301705,0.301705,0.301705,0.301705,0.090134,0.080649,0.042296,0.9844,0.301705,0.461764
