round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
92,0.608787,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
93,0.695415,0.992773,0.992773,0.992773,0.992773,0.090271,0.09089,0.09058,0.98601,0.992773,0.98938
94,0.740886,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
95,0.9272,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
96,0.974204,0.992978,0.992978,0.992978,0.992978,0.090271,0.090909,0.090589,0.986009,0.992978,0.989482
97,1.107189,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
98,1.00036,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
99,0.903776,0.99298,0.99298,0.99298,0.99298,0.090271,0.090909,0.090589,0.986009,0.99298,0.989482
100,1.132661,0.992835,0.992835,0.992835,0.992835,0.090271,0.090896,0.090582,0.986008,0.992835,0.98941
101,1.256147,0.167818,0.167818,0.167818,0.167818,0.08983,0.106261,0.026251,0.981032,0.167818,0.286409
102,1.579878,0.000137,0.000137,0.000137,0.000137,0.090922,0.090909,2.5e-05,0.99298,0.000137,0.0
103,1.666528,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
104,1.72261,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
105,1.632311,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
106,1.768077,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
107,1.678662,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
108,1.837504,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
109,1.917194,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
110,1.849194,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
111,1.857554,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
112,1.850039,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
113,1.846915,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
114,1.85456,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
115,1.727547,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
116,1.79187,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
117,1.758411,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
118,1.637333,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
119,1.648537,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
120,1.751669,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
121,1.758928,0.006581,0.006581,0.006581,0.006581,0.090747,0.091499,0.001197,0.991068,0.006581,0.012805
