round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,2.440269,0.037348,0.037348,0.037348,0.037348,0.111188,0.112793,0.008088,0.992243,0.037348,0.069071
62,1.712151,0.004879,0.004879,0.004879,0.004879,0.111283,0.111463,0.001088,0.993107,0.004879,0.006536
63,1.391181,0.033567,0.033567,0.033567,0.033567,0.111222,0.113375,0.007296,0.992537,0.033567,0.061973
65,0.95037,0.769278,0.769278,0.769278,0.769278,0.110322,0.100714,0.096847,0.985178,0.769278,0.863812
66,0.637775,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
67,0.560895,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
68,0.578581,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
69,0.623435,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
70,0.597504,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
71,0.698579,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
72,0.80606,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
73,1.02331,0.584328,0.584328,0.584328,0.584328,0.110508,0.09987,0.082169,0.987647,0.584328,0.734205
74,1.187993,0.490732,0.490732,0.490732,0.490732,0.110444,0.089473,0.073359,0.987097,0.490732,0.655507
75,1.164743,0.481312,0.481312,0.481312,0.481312,0.11043,0.088107,0.072409,0.986978,0.481312,0.647022
76,1.228827,0.445564,0.445564,0.445564,0.445564,0.11039,0.085683,0.068696,0.986618,0.445564,0.613836
77,1.14787,0.532083,0.532083,0.532083,0.532083,0.110472,0.087393,0.07738,0.987359,0.532083,0.691476
78,1.082127,0.562403,0.562403,0.562403,0.562403,0.110489,0.093417,0.080196,0.987499,0.562403,0.716615
79,1.047969,0.575932,0.575932,0.575932,0.575932,0.110501,0.09493,0.081419,0.987604,0.575932,0.727533
80,0.965162,0.647501,0.647501,0.647501,0.647501,0.110461,0.096915,0.087516,0.987249,0.647501,0.782042
81,0.910086,0.683198,0.683198,0.683198,0.683198,0.110423,0.094589,0.090352,0.986928,0.683198,0.807425
82,0.942426,0.659891,0.659891,0.659891,0.659891,0.110432,0.094569,0.088508,0.987003,0.659891,0.790937
83,0.881534,0.696736,0.696736,0.696736,0.696736,0.110426,0.095895,0.091402,0.986951,0.696736,0.816811
84,0.742326,0.902733,0.902733,0.902733,0.902733,0.110419,0.101707,0.105498,0.986974,0.902733,0.942975
85,0.684034,0.957682,0.957682,0.957682,0.957682,0.110356,0.107141,0.108725,0.986419,0.957682,0.971838
86,0.676145,0.959515,0.959515,0.959515,0.959515,0.11035,0.107346,0.108827,0.986364,0.959515,0.972754
87,0.622772,0.993164,0.993164,0.993164,0.993164,0.110352,0.111111,0.11073,0.986387,0.993164,0.989764
88,0.633293,0.989499,0.989499,0.989499,0.989499,0.110351,0.110701,0.110525,0.986374,0.989499,0.987934
89,0.604804,0.993157,0.993157,0.993157,0.993157,0.110352,0.11111,0.11073,0.986385,0.993157,0.989759
90,0.586643,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
91,0.580952,0.993169,0.993169,0.993169,0.993169,0.110352,0.111111,0.11073,0.986385,0.993169,0.989765
