round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
31,0.157231,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
32,0.188394,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
33,0.450404,0.99354,0.99354,0.99354,0.99354,0.16559,0.166667,0.166127,0.987121,0.99354,0.99032
34,0.748556,0.660724,0.660724,0.660724,0.660724,0.166567,0.197459,0.134366,0.98765,0.660724,0.790501
35,1.427026,0.002091,0.002091,0.002091,0.002091,0.166934,0.166748,0.000697,0.993542,0.002091,0.000979
36,2.501529,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
37,2.762079,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
38,2.204473,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
39,1.449229,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
40,1.736745,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
41,1.51744,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
42,1.509953,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
43,1.40138,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
44,1.384353,0.001604,0.001604,0.001604,0.001604,0.000267,0.166667,0.000534,3e-06,0.001604,5e-06
45,1.263214,0.002258,0.002258,0.002258,0.002258,0.166934,0.166776,0.000753,0.993542,0.002258,0.001312
46,1.249807,0.006853,0.006853,0.006853,0.006853,0.166892,0.167406,0.002288,0.993285,0.006853,0.01045
47,1.232319,0.052236,0.052236,0.052236,0.052236,0.166467,0.160673,0.016717,0.990817,0.052236,0.096598
48,1.254209,0.063187,0.063187,0.063187,0.063187,0.166426,0.158002,0.02001,0.990604,0.063187,0.116287
49,1.246385,0.071295,0.071295,0.071295,0.071295,0.16648,0.159439,0.022407,0.990912,0.071295,0.130547
50,1.267333,0.073343,0.073343,0.073343,0.073343,0.166494,0.160171,0.023007,0.990988,0.073343,0.134108
51,1.246774,0.054898,0.054898,0.054898,0.054898,0.166604,0.164739,0.017527,0.991597,0.054898,0.101346
52,1.268237,0.066909,0.066909,0.066909,0.066909,0.166589,0.164208,0.021119,0.991513,0.066909,0.122772
53,1.433115,0.041205,0.041205,0.041205,0.041205,0.166819,0.170324,0.013331,0.992821,0.041205,0.076223
54,1.262176,0.043583,0.043583,0.043583,0.043583,0.166817,0.170478,0.014069,0.992806,0.043583,0.080615
55,1.261905,0.057359,0.057359,0.057359,0.057359,0.166729,0.16878,0.018273,0.992302,0.057359,0.105709
56,1.215143,0.087654,0.087654,0.087654,0.087654,0.166507,0.163009,0.027134,0.991034,0.087654,0.158651
57,1.276854,0.10777,0.10777,0.10777,0.10777,0.166375,0.157589,0.032742,0.990305,0.10777,0.1922
58,1.425179,0.064281,0.064281,0.064281,0.064281,0.166709,0.16829,0.020343,0.992188,0.064281,0.118062
59,1.356298,0.095337,0.095337,0.095337,0.095337,0.166471,0.162384,0.029302,0.990829,0.095337,0.171591
60,1.213683,0.221915,0.221915,0.221915,0.221915,0.166252,0.140731,0.06102,0.989798,0.221915,0.361218
