round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,4.47026,0.123441,0.123441,0.123441,0.123441,0.020688,0.06081,0.013855,0.031711,0.123441,0.029313
62,3.650002,0.253215,0.253215,0.253215,0.253215,0.091358,0.116523,0.074133,0.183997,0.253215,0.156518
63,4.120731,0.125329,0.125329,0.125329,0.125329,0.010754,0.056397,0.014882,0.023637,0.125329,0.032879
64,4.412637,0.123873,0.123873,0.123873,0.123873,0.00811,0.055746,0.013356,0.01746,0.123873,0.029417
65,5.547963,0.123833,0.123833,0.123833,0.123833,0.008013,0.055697,0.013012,0.017303,0.123833,0.028709
66,6.129206,0.124,0.124,0.124,0.124,0.011227,0.057616,0.015235,0.018734,0.124,0.028905
67,6.212201,0.124068,0.124068,0.124068,0.124068,0.010158,0.060156,0.015257,0.019035,0.124068,0.029052
68,6.059369,0.124308,0.124308,0.124308,0.124308,0.014446,0.06504,0.015928,0.028307,0.124308,0.029502
69,6.124733,0.124391,0.124391,0.124391,0.124391,0.012654,0.066894,0.016214,0.023558,0.124391,0.029577
70,5.911383,0.124418,0.124418,0.124418,0.124418,0.010845,0.067629,0.016336,0.019493,0.124418,0.029602
71,5.872575,0.116266,0.116266,0.116266,0.116266,0.009929,0.066737,0.015036,0.018854,0.116266,0.028149
72,5.764939,0.115989,0.115989,0.115989,0.115989,0.051624,0.072489,0.016265,0.109511,0.115989,0.028544
73,5.756834,0.115871,0.115871,0.115871,0.115871,0.058132,0.076448,0.016335,0.12395,0.115871,0.028855
74,5.83277,0.115755,0.115755,0.115755,0.115755,0.059122,0.079832,0.016224,0.126229,0.115755,0.028754
75,5.819008,0.115088,0.115088,0.115088,0.115088,0.051936,0.081521,0.015169,0.111603,0.115088,0.028461
76,5.70855,0.114888,0.114888,0.114888,0.114888,0.043233,0.084627,0.015841,0.091351,0.114888,0.028739
77,5.821815,0.114956,0.114956,0.114956,0.114956,0.042492,0.084257,0.0156,0.090081,0.114956,0.028485
78,5.814654,0.114965,0.114965,0.114965,0.114965,0.042691,0.085841,0.015671,0.090337,0.114965,0.028541
79,5.725756,0.11499,0.11499,0.11499,0.11499,0.055041,0.086299,0.015558,0.1172,0.11499,0.028516
80,5.632431,0.115042,0.115042,0.115042,0.115042,0.052101,0.090049,0.015705,0.109699,0.115042,0.028742
81,5.392096,0.115026,0.115026,0.115026,0.115026,0.042444,0.088045,0.016016,0.089583,0.115026,0.029236
82,5.336206,0.114996,0.114996,0.114996,0.114996,0.044626,0.092063,0.016039,0.094233,0.114996,0.029193
83,5.041887,0.116003,0.116003,0.116003,0.116003,0.043185,0.092142,0.018902,0.086543,0.116003,0.031038
84,4.792601,0.117951,0.117951,0.117951,0.117951,0.048714,0.09515,0.023598,0.093605,0.117951,0.03715
85,4.651745,0.009562,0.009562,0.009562,0.009562,0.024403,0.048884,0.008446,0.04497,0.009562,0.005635
86,4.714345,0.009456,0.009456,0.009456,0.009456,0.039945,0.049529,0.008938,0.077584,0.009456,0.005612
87,4.619416,0.009258,0.009258,0.009258,0.009258,0.02503,0.053313,0.008923,0.044932,0.009258,0.005547
88,4.633646,0.120241,0.120241,0.120241,0.120241,0.039308,0.102912,0.024291,0.071549,0.120241,0.038234
89,4.843038,0.114785,0.114785,0.114785,0.114785,0.012682,0.096548,0.018361,0.018036,0.114785,0.029113
90,4.889691,0.114825,0.114825,0.114825,0.114825,0.034953,0.091346,0.017574,0.066815,0.114825,0.029041
