round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
91,3.756643,0.089041,0.089041,0.089041,0.089041,0.034784,0.081482,0.009357,0.060363,0.089041,0.019462
92,3.834426,0.139263,0.139263,0.139263,0.139263,0.015189,0.04485,0.014928,0.021053,0.139263,0.034749
93,4.135299,0.142236,0.142236,0.142236,0.142236,0.03168,0.060666,0.021513,0.065519,0.142236,0.03645
94,4.724262,0.142948,0.142948,0.142948,0.142948,0.049951,0.064448,0.022165,0.10711,0.142948,0.036695
95,4.912432,0.142105,0.142105,0.142105,0.142105,0.018099,0.061128,0.023758,0.021838,0.142105,0.036985
96,5.225751,0.139766,0.139766,0.139766,0.139766,0.023545,0.052634,0.018838,0.022869,0.139766,0.036095
97,5.181283,0.140405,0.140405,0.140405,0.140405,0.02235,0.056857,0.022123,0.022791,0.140405,0.036742
98,5.496257,0.13959,0.13959,0.13959,0.13959,0.023696,0.053555,0.01779,0.022811,0.13959,0.035813
99,5.728492,0.139568,0.139568,0.139568,0.139568,0.023216,0.053833,0.017718,0.022738,0.139568,0.03574
100,5.851485,0.139159,0.139159,0.139159,0.139159,0.022602,0.05406,0.014844,0.022418,0.139159,0.035183
101,6.051465,0.139092,0.139092,0.139092,0.139092,0.021692,0.053684,0.014174,0.0222,0.139092,0.03509
102,6.176195,0.13891,0.13891,0.13891,0.13891,0.019714,0.051924,0.012344,0.021711,0.13891,0.034743
103,6.186116,0.139029,0.139029,0.139029,0.139029,0.018141,0.055271,0.013553,0.023907,0.139029,0.038367
104,6.437923,0.13891,0.13891,0.13891,0.13891,0.015663,0.053273,0.012589,0.02141,0.13891,0.034705
105,6.707348,0.138871,0.138871,0.138871,0.138871,0.018445,0.052675,0.012301,0.021952,0.138871,0.034652
106,6.839658,0.138961,0.138961,0.138961,0.138961,0.022536,0.055341,0.013204,0.022713,0.138961,0.034801
107,6.928647,0.138919,0.138919,0.138919,0.138919,0.019263,0.055451,0.013137,0.022062,0.138919,0.034739
108,6.900813,0.138902,0.138902,0.138902,0.138902,0.027862,0.06038,0.012823,0.023757,0.138902,0.034778
109,6.773334,0.139268,0.139268,0.139268,0.139268,0.017942,0.065161,0.016524,0.021848,0.139268,0.03542
110,6.843391,0.138928,0.138928,0.138928,0.138928,0.025037,0.065618,0.013793,0.023212,0.138928,0.03494
111,6.585847,0.138936,0.138936,0.138936,0.138936,0.027767,0.067346,0.014221,0.023498,0.138936,0.035047
112,6.836323,0.138919,0.138919,0.138919,0.138919,0.027922,0.066004,0.014565,0.023484,0.138919,0.034973
113,6.573665,0.138871,0.138871,0.138871,0.138871,0.024992,0.067299,0.013705,0.023213,0.138871,0.035347
