round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
1,0.400108,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
2,0.172033,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
3,0.053655,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
4,0.040746,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
5,0.044613,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
6,0.151979,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
7,0.071537,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
8,0.067746,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
9,0.056981,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
10,0.053635,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
11,0.047443,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
12,0.084314,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
13,0.09475,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
14,0.09709,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
15,0.103147,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
16,0.090442,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
17,0.093181,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
18,0.065017,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
19,0.0416,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
20,0.036739,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
21,0.03369,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
22,0.040951,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
23,0.044219,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
24,0.030611,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
25,0.034121,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
26,0.037422,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
27,0.033519,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
28,0.032053,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
29,0.033897,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
30,0.034016,0.996236,0.996236,0.996236,0.996236,0.332079,0.333333,0.332705,0.992487,0.996236,0.994358
