round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
91,1.565323,0.373365,0.373365,0.373365,0.373365,0.090263,0.107605,0.049611,0.985693,0.373365,0.541435
92,1.512098,0.092662,0.092662,0.092662,0.092662,0.08909,0.095958,0.0155,0.972922,0.092662,0.168923
93,1.267848,0.157579,0.157579,0.157579,0.157579,0.090039,0.090635,0.024881,0.983293,0.157579,0.271407
94,1.584596,0.115056,0.115056,0.115056,0.115056,0.089996,0.086791,0.018869,0.982833,0.115056,0.205758
95,1.424758,0.653053,0.653053,0.653053,0.653053,0.090442,0.082728,0.072494,0.984299,0.653053,0.784868
96,1.289169,0.134805,0.134805,0.134805,0.134805,0.091006,0.097469,0.021947,0.990309,0.134805,0.232287
97,1.346936,0.03395,0.03395,0.03395,0.03395,0.091231,0.093701,0.006063,0.992964,0.03395,0.059196
98,1.338371,0.003456,0.003456,0.003456,0.003456,0.000314,0.090909,0.000626,1.2e-05,0.003456,2.4e-05
99,1.367872,0.003456,0.003456,0.003456,0.003456,0.000314,0.090909,0.000626,1.2e-05,0.003456,2.4e-05
100,1.469448,0.003456,0.003456,0.003456,0.003456,0.000314,0.090909,0.000626,1.2e-05,0.003456,2.4e-05
101,1.602334,0.003456,0.003456,0.003456,0.003456,0.000333,0.090909,0.000663,1.3e-05,0.003456,2.5e-05
102,1.76571,0.000137,0.000137,0.000137,0.000137,1.3e-05,0.090909,2.5e-05,0.0,0.000137,0.0
103,1.663167,0.000137,0.000137,0.000137,0.000137,1.2e-05,0.090909,2.5e-05,0.0,0.000137,0.0
104,1.553028,0.001046,0.001046,0.001046,0.001046,0.0909,0.090992,0.000191,0.992746,0.001046,0.001818
105,1.520704,0.005151,0.005151,0.005151,0.005151,0.090909,0.091368,0.000939,0.992843,0.005151,0.009979
106,1.301557,0.484567,0.484567,0.484567,0.484567,0.09057,0.083294,0.059568,0.989164,0.484567,0.650427
107,1.107132,0.790534,0.790534,0.790534,0.790534,0.090396,0.104764,0.08042,0.987129,0.790534,0.877931
108,1.109006,0.813584,0.813584,0.813584,0.813584,0.09036,0.074485,0.081658,0.986985,0.813584,0.891935
109,1.196832,0.714723,0.714723,0.714723,0.714723,0.090352,0.104096,0.07593,0.986669,0.714723,0.828923
110,1.141487,0.741837,0.741837,0.741837,0.741837,0.090371,0.106103,0.077582,0.986879,0.741837,0.846953
111,1.076097,0.77086,0.77086,0.77086,0.77086,0.090386,0.107303,0.079293,0.987022,0.77086,0.865616
112,1.17649,0.704626,0.704626,0.704626,0.704626,0.090352,0.103345,0.075301,0.986698,0.704626,0.822101
113,1.236329,0.666831,0.666831,0.666831,0.666831,0.090417,0.09998,0.072909,0.987424,0.666831,0.796021
114,1.163167,0.717898,0.717898,0.717898,0.717898,0.090356,0.104386,0.076125,0.986728,0.717898,0.831076
115,1.139919,0.749922,0.749922,0.749922,0.749922,0.090377,0.107318,0.078065,0.986931,0.749922,0.852218
116,1.07741,0.806791,0.806791,0.806791,0.806791,0.090376,0.092077,0.081309,0.987014,0.806791,0.887833
117,1.02387,0.873617,0.873617,0.873617,0.873617,0.090397,0.086728,0.084883,0.987293,0.873617,0.926977
118,1.140254,0.765638,0.765638,0.765638,0.765638,0.090377,0.108757,0.078989,0.986912,0.765638,0.86227
119,1.097884,0.80142,0.80142,0.80142,0.80142,0.090377,0.095846,0.081015,0.98699,0.80142,0.884557
120,1.178955,0.727506,0.727506,0.727506,0.727506,0.090369,0.105282,0.076717,0.986864,0.727506,0.837528
